log_type,log_priority,log_function,log_date,log_date_gmt,log_host,log_username,log_user,log_url,log_referrer,log_data
four_oh_four,3,404 Error,2016-01-12 15:35:25,2016-01-12 14:35:25,188.68.242.146,,,/not_found,http://www.histoireducommerce.com/,query_string=action=register
four_oh_four,3,404 Error,2016-01-12 17:09:53,2016-01-12 16:09:53,188.68.242.146,,,/not_found,http://www.histoireducommerce.com/,query_string=action=register
four_oh_four,3,404 Error,2016-01-12 20:31:27,2016-01-12 19:31:27,186.27.127.129,,,/not_found,http://www.histoireducommerce.com/,query_string=
four_oh_four,3,404 Error,2016-01-12 20:31:31,2016-01-12 19:31:31,186.27.127.129,,,/not_found,http://www.histoireducommerce.com/not_found,query_string=
four_oh_four,3,404 Error,2016-01-12 20:31:46,2016-01-12 19:31:46,188.75.223.24,,,/not_found,http://www.histoireducommerce.com/,query_string=
four_oh_four,3,404 Error,2016-01-12 21:48:38,2016-01-12 20:48:38,91.212.124.19,,,/not_found,,query_string=
four_oh_four,3,404 Error,2016-01-13 02:11:26,2016-01-13 01:11:26,188.68.242.146,,,/not_found,http://www.histoireducommerce.com/,query_string=action=register
four_oh_four,3,404 Error,2016-01-13 02:11:33,2016-01-13 01:11:33,23.95.47.99,,,/not_found,http://www.histoireducommerce.com,query_string=
four_oh_four,3,404 Error,2016-01-13 02:11:35,2016-01-13 01:11:35,23.95.47.99,,,/not_found,http://www.histoireducommerce.com/not_found,query_string=
four_oh_four,3,404 Error,2016-01-13 02:11:40,2016-01-13 01:11:40,23.95.47.99,,,/not_found,http://www.histoireducommerce.com/,query_string=
four_oh_four,3,404 Error,2016-01-13 03:32:08,2016-01-13 02:32:08,155.94.221.148,,,/not_found,http://www.histoireducommerce.com/,query_string=
four_oh_four,3,404 Error,2016-01-13 03:32:09,2016-01-13 02:32:09,155.94.221.148,,,/not_found,http://www.histoireducommerce.com/not_found,query_string=
four_oh_four,3,404 Error,2016-01-13 03:32:12,2016-01-13 02:32:12,155.94.221.148,,,/not_found,http://www.histoireducommerce.com/,query_string=
four_oh_four,3,404 Error,2016-01-13 04:44:55,2016-01-13 03:44:55,186.27.127.129,,,/not_found,http://www.histoireducommerce.com/,query_string=
four_oh_four,3,404 Error,2016-01-13 04:44:58,2016-01-13 03:44:58,186.27.127.129,,,/not_found,http://www.histoireducommerce.com/not_found,query_string=action=register
four_oh_four,3,404 Error,2016-01-13 04:45:00,2016-01-13 03:45:00,186.27.127.129,,,/not_found,http://www.histoireducommerce.com/not_found?action=register,query_string=action=register
four_oh_four,3,404 Error,2016-01-13 05:38:11,2016-01-13 04:38:11,180.149.153.176,,,/not_found,http://www.histoireducommerce.com/not_found,query_string=action=register
four_oh_four,3,404 Error,2016-01-13 05:38:13,2016-01-13 04:38:13,202.106.182.248,,,/not_found,http://www.histoireducommerce.com/not_found?action=register,query_string=action=register
four_oh_four,3,404 Error,2016-01-13 06:36:35,2016-01-13 05:36:35,188.68.242.146,,,/not_found,http://www.histoireducommerce.com/,query_string=action=register
four_oh_four,3,404 Error,2016-01-13 08:59:13,2016-01-13 07:59:13,117.177.250.148,,,/not_found,http://www.histoireducommerce.com/,query_string=
four_oh_four,3,404 Error,2016-01-13 08:59:15,2016-01-13 07:59:15,117.177.250.148,,,/not_found,http://www.histoireducommerce.com/not_found,query_string=action=register
four_oh_four,3,404 Error,2016-01-13 08:59:18,2016-01-13 07:59:18,117.177.250.148,,,/not_found,http://www.histoireducommerce.com/not_found?action=register,query_string=action=register
four_oh_four,3,404 Error,2016-01-13 09:05:28,2016-01-13 08:05:28,188.143.232.26,,,/player.vimeo.com/video/75755176,,query_string=
four_oh_four,3,404 Error,2016-01-13 09:05:31,2016-01-13 08:05:31,188.143.232.26,,,/embedftv-a.akamaihd.net/,,query_string=ue=ff0c0763a714739d7258173933cef840
four_oh_four,3,404 Error,2016-01-13 09:05:34,2016-01-13 08:05:34,188.143.232.26,,,/embedftv-a.akamaihd.net/,,query_string=ue=fccf3c083e21d34f1cd4cf9e156efa78
